unique_id,database,protein_path,ligand_path,pK,protein_exists,ligand_exists,fep_lig_match,ts-max_tanimoto_fep_benchmark
CHEMBL4361_5vkc_CHEMBL4104170,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL4104170/5vkc_CHEMBL4361_CHEMBL4104170.sdf,8.707834387816234,True,True,mcl1_extra_flips_molecule_58.sdf,0.34782608695652173
CHEMBL4361_5vkc_CHEMBL3769721,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL3769721/5vkc_CHEMBL4361_CHEMBL3769721.sdf,8.67778070526608,True,True,mcl1_extra_flips_molecule_58.sdf,0.34507042253521125
CHEMBL4361_5vkc_CHEMBL4070674,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL4070674/5vkc_CHEMBL4361_CHEMBL4070674.sdf,8.886056647693163,True,True,mcl1_extra_flips_molecule_58.sdf,0.3402777777777778
CHEMBL4361_4wgi_CHEMBL3358901,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4wgi/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4wgi/target_CHEMBL4361/CHEMBL3358901/4wgi_CHEMBL4361_CHEMBL3358901.sdf,5.0,True,True,mcl1_extra_flips_molecule_34.sdf,0.14193548387096774
CHEMBL4361_4wgi_CHEMBL3358892,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4wgi/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4wgi/target_CHEMBL4361/CHEMBL3358892/4wgi_CHEMBL4361_CHEMBL3358892.sdf,5.471547574331764,True,True,mcl1_extra_flips_molecule_34.sdf,0.14012738853503184
CHEMBL4361_4wgi_CHEMBL3358899,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4wgi/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4wgi/target_CHEMBL4361/CHEMBL3358899/4wgi_CHEMBL4361_CHEMBL3358899.sdf,5.3872161432802645,True,True,mcl1_extra_flips_molecule_34.sdf,0.13664596273291926
CHEMBL4361_5vkc_CHEMBL4087636,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL4087636/5vkc_CHEMBL4361_CHEMBL4087636.sdf,9.410224104417406,True,True,mcl1_extra_flips_molecule_58.sdf,0.3288590604026846
CHEMBL4361_5vkc_CHEMBL4067929,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL4067929/5vkc_CHEMBL4361_CHEMBL4067929.sdf,9.707834387816234,True,True,mcl1_extra_flips_molecule_58.sdf,0.3288590604026846
CHEMBL4361_5vkc_CHEMBL3417706,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL3417706/5vkc_CHEMBL4361_CHEMBL3417706.sdf,7.876750709602099,True,True,mcl1_extra_flips_molecule_57.sdf,0.34868421052631576
5vkc,pdbbind,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/refined-set/5vkc/5vkc_protein.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/refined-set/5vkc/5vkc_ligand.mol2,8.74,True,True,mcl1_extra_flips_molecule_57.sdf,0.310126582278481
CHEMBL4361_4zbi_CHEMBL3426324,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4zbi/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4zbi/target_CHEMBL4361/CHEMBL3426324/4zbi_CHEMBL4361_CHEMBL3426324.sdf,7.214670164989233,True,True,mcl1_extra_flips_molecule_57.sdf,0.49504950495049505
CHEMBL4361_4zbi_CHEMBL3426321,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4zbi/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4zbi/target_CHEMBL4361/CHEMBL3426321/4zbi_CHEMBL4361_CHEMBL3426321.sdf,7.055517327849832,True,True,mcl1_extra_flips_molecule_57.sdf,0.5050505050505051
6udy,pdbbind,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/general-set/6udy/6udy_protein.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/general-set/6udy/6udy_ligand.mol2,7.57,True,True,mcl1_extra_flips_molecule_58.sdf,0.1510791366906475
6o6f,pdbbind,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/general-set/6o6f/6o6f_protein.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/general-set/6o6f/6o6f_ligand.mol2,7.4,True,True,mcl1_extra_flips_molecule_58.sdf,0.15328467153284672
CHEMBL4361_5vkc_CHEMBL4064491,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL4064491/5vkc_CHEMBL4361_CHEMBL4064491.sdf,8.05311911897103,True,True,mcl1_extra_flips_molecule_56.sdf,0.3380281690140845
CHEMBL4361_6fs0_CHEMBL1326167,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/6fs0/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/6fs0/target_CHEMBL4361/CHEMBL1326167/6fs0_CHEMBL4361_CHEMBL1326167.sdf,5.813235722761053,True,True,mcl1_extra_flips_molecule_61.sdf,0.10204081632653061
CHEMBL4361_6bw8_CHEMBL1342736,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/6bw8/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/6bw8/target_CHEMBL4361/CHEMBL1342736/6bw8_CHEMBL4361_CHEMBL1342736.sdf,5.71724877337176,True,True,mcl1_extra_flips_molecule_65.sdf,0.13013698630136986
CHEMBL4361_6b4l_CHEMBL3417580,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/6b4l/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/6b4l/target_CHEMBL4361/CHEMBL3417580/6b4l_CHEMBL4361_CHEMBL3417580.sdf,5.356547323513812,True,True,mcl1_extra_flips_molecule_27.sdf,0.5
CHEMBL4361_5vkc_CHEMBL4465845,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL4465845/5vkc_CHEMBL4361_CHEMBL4465845.sdf,7.100329725273209,True,True,mcl1_extra_flips_molecule_58.sdf,0.3283582089552239
CHEMBL4361_5vkc_CHEMBL4162415,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL4162415/5vkc_CHEMBL4361_CHEMBL4162415.sdf,8.224753740259764,True,True,mcl1_extra_flips_molecule_57.sdf,0.4108527131782946
CHEMBL4361_5vkc_CHEMBL4096922,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL4096922/5vkc_CHEMBL4361_CHEMBL4096922.sdf,7.017728766960431,True,True,mcl1_extra_flips_molecule_50.sdf,0.4094488188976378
CHEMBL4361_5vkc_CHEMBL4071980,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL4071980/5vkc_CHEMBL4361_CHEMBL4071980.sdf,7.240348575382286,True,True,mcl1_extra_flips_molecule_37.sdf,0.3953488372093023
CHEMBL4361_5vkc_CHEMBL4064457,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL4064457/5vkc_CHEMBL4361_CHEMBL4064457.sdf,7.596910013008056,True,True,mcl1_extra_flips_molecule_37.sdf,0.44166666666666665
CHEMBL4361_5vkc_CHEMBL3785313,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL3785313/5vkc_CHEMBL4361_CHEMBL3785313.sdf,7.631403678647631,True,True,mcl1_extra_flips_molecule_53.sdf,0.3141025641025641
CHEMBL4361_5vkc_CHEMBL3417699,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5vkc/target_CHEMBL4361/CHEMBL3417699/5vkc_CHEMBL4361_CHEMBL3417699.sdf,8.309894379144197,True,True,mcl1_extra_flips_molecule_57.sdf,0.3006134969325153
CHEMBL4361_5mev_CHEMBL4460550,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5mev/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5mev/target_CHEMBL4361/CHEMBL4460550/5mev_CHEMBL4361_CHEMBL4460550.sdf,6.431798275933005,True,True,mcl1_extra_flips_molecule_52.sdf,0.14201183431952663
CHEMBL4361_5if4_CHEMBL3786622,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5if4/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5if4/target_CHEMBL4361/CHEMBL3786622/5if4_CHEMBL4361_CHEMBL3786622.sdf,7.290187319556129,True,True,mcl1_extra_flips_molecule_37.sdf,0.39344262295081966
CHEMBL4361_5if4_CHEMBL1392551,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5if4/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5if4/target_CHEMBL4361/CHEMBL1392551/5if4_CHEMBL4361_CHEMBL1392551.sdf,5.926402609264249,True,True,mcl1_extra_flips_molecule_40_flip.sdf,0.09848484848484848
CHEMBL4361_5fdr_CHEMBL3787122,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5fdr/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/5fdr/target_CHEMBL4361/CHEMBL3787122/5fdr_CHEMBL4361_CHEMBL3787122.sdf,6.935542010773082,True,True,mcl1_extra_flips_molecule_53.sdf,0.6458333333333334
CHEMBL4361_4zbi_CHEMBL3426330,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4zbi/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4zbi/target_CHEMBL4361/CHEMBL3426330/4zbi_CHEMBL4361_CHEMBL3426330.sdf,6.958607314841775,True,True,mcl1_extra_flips_molecule_56.sdf,0.5050505050505051
CHEMBL4361_4zbf_CHEMBL3426326,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4zbf/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4zbf/target_CHEMBL4361/CHEMBL3426326/4zbf_CHEMBL4361_CHEMBL3426326.sdf,6.698970004336019,True,True,mcl1_extra_flips_molecule_44.sdf,0.47
CHEMBL4361_4wmx_CHEMBL285503,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4wmx/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4wmx/target_CHEMBL4361/CHEMBL285503/4wmx_CHEMBL4361_CHEMBL285503.sdf,4.320572103387881,True,True,mcl1_extra_flips_molecule_27.sdf,0.16279069767441862
CHEMBL4361_4wmu_CHEMBL2314502,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4wmu/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4wmu/target_CHEMBL4361/CHEMBL2314502/4wmu_CHEMBL4361_CHEMBL2314502.sdf,7.180456064458132,True,True,mcl1_extra_flips_molecule_45.sdf,0.7142857142857143
CHEMBL4361_4oq6_CHEMBL3126316,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4oq6/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4oq6/target_CHEMBL4361/CHEMBL3126316/4oq6_CHEMBL4361_CHEMBL3126316.sdf,4.657577319177793,True,True,mcl1_extra_flips_molecule_28.sdf,0.20212765957446807
CHEMBL4361_4oq5_CHEMBL3126332,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4oq5/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4oq5/target_CHEMBL4361/CHEMBL3126332/4oq5_CHEMBL4361_CHEMBL3126332.sdf,5.920818753952375,True,True,mcl1_extra_flips_molecule_60.sdf,0.20634920634920634
CHEMBL4361_4oq5_CHEMBL3126327,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4oq5/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4oq5/target_CHEMBL4361/CHEMBL3126327/4oq5_CHEMBL4361_CHEMBL3126327.sdf,4.431798275933005,True,True,mcl1_extra_flips_molecule_47_flip.sdf,0.18548387096774194
CHEMBL4361_4oq5_CHEMBL3126307,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4oq5/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4oq5/target_CHEMBL4361/CHEMBL3126307/4oq5_CHEMBL4361_CHEMBL3126307.sdf,6.823908740944319,True,True,mcl1_extra_flips_molecule_37.sdf,0.20454545454545456
CHEMBL4361_4hw2_CHEMBL3786981,bindingnet,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4hw2/rec_h_opt.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/bindingnet/from_chembl_client/4hw2/target_CHEMBL4361/CHEMBL3786981/4hw2_CHEMBL4361_CHEMBL3786981.sdf,6.679853713888946,True,True,mcl1_extra_flips_molecule_53.sdf,0.7045454545454546
6ud2,pdbbind,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/refined-set/6ud2/6ud2_protein.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/refined-set/6ud2/6ud2_ligand.mol2,10.21,True,True,mcl1_extra_flips_molecule_58.sdf,0.14215686274509803
6udu,pdbbind,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/refined-set/6udu/6udu_protein.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/refined-set/6udu/6udu_ligand.mol2,9.3,True,True,mcl1_extra_flips_molecule_58.sdf,0.14465408805031446
4hw2,pdbbind,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/general-set/4hw2/4hw2_protein.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/general-set/4hw2/4hw2_ligand.mol2,7.26,True,True,mcl1_extra_flips_molecule_63.sdf,0.5
6ovc,pdbbind,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/general-set/6ovc/6ovc_protein.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/general-set/6ovc/6ovc_ligand.mol2,6.52,True,True,mcl1_extra_flips_molecule_68.sdf,0.14965986394557823
6b4l,pdbbind,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/refined-set/6b4l/6b4l_protein.pdb,/rds/general/user/cr725/home/aev-plig_research/github_tsBAP_official/data/raw/pdbbind/refined-set/6b4l/6b4l_ligand.mol2,6.47,True,True,mcl1_extra_flips_molecule_26.sdf,0.4827586206896552
